dataset,query_id,landmark,query_image,num_positives,num_junk,num_retrieved,ap,ap_simple,p@1,p@5,p@10,p@20
oxford,all_souls_1,all_souls,all_souls_000013,78,33,5063,0.227667,0.231672,1.0,0.8,0.8,0.5
oxford,ashmolean_3,ashmolean,ashmolean_000269,25,6,5063,0.219591,0.225088,1.0,0.6,0.3,0.3
paris,invalides_4,invalides,paris_invalides_000229,198,99,6392,0.20924,0.21065,1.0,1.0,0.9,0.55
paris,eiffel_3,eiffel,paris_eiffel_000266,289,473,6392,0.122405,0.12362,1.0,0.4,0.2,0.15
oxford,cornmarket_2,cornmarket,cornmarket_000105,9,4,5063,0.119052,0.120432,1.0,0.2,0.1,0.05
oxford,magdalen_3,magdalen,magdalen_000058,54,49,5063,0.11337,0.116014,1.0,0.6,0.5,0.25
oxford,magdalen_5,magdalen,magdalen_000560,54,49,5063,0.094456,0.098584,1.0,0.2,0.1,0.2
oxford,magdalen_2,magdalen,oxford_003335,54,49,5063,0.077356,0.081605,1.0,0.4,0.3,0.2
oxford,magdalen_1,magdalen,magdalen_000078,54,49,5063,0.056472,0.057734,1.0,0.4,0.2,0.1
oxford,christ_church_5,christ_church,oxford_002562,78,55,5063,0.052349,0.053798,1.0,0.2,0.1,0.05
oxford,magdalen_4,magdalen,oxford_001115,54,49,5063,0.045296,0.047023,1.0,0.2,0.1,0.1
